Type,Name,OID,Code System,Code System OID,Status,Condition Name,Condition Code,Condition Code System
Diagnosis Problem,Inspiratory Whoop (SNOMED),2.16.840.1.113762.1.4.1146.620,SNOMEDCT,2.16.840.1.113883.6.96,Published,Pertussis (disorder),27836007,SNOMEDCT
Diagnosis Problem,Pertussis (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.36,ICD10CM,2.16.840.1.113883.6.90,Published,Pertussis (disorder),27836007,SNOMEDCT
Diagnosis Problem,Inspiratory Whoop (ICD10CM),2.16.840.1.113762.1.4.1146.621,ICD10CM,2.16.840.1.113883.6.90,Published,Pertussis (disorder),27836007,SNOMEDCT
Diagnosis Problem,Pertussis (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.35,SNOMEDCT,2.16.840.1.113883.6.96,Published,Pertussis (disorder),27836007,SNOMEDCT
Diagnosis Problem,Pesticide Related Illness (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.304,SNOMEDCT,2.16.840.1.113883.6.96,Published,Pesticide poisoning (disorder),37131007,SNOMEDCT
Diagnosis Problem,Pesticide Related Illness (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.322,ICD10CM,2.16.840.1.113883.6.90,Published,Pesticide poisoning (disorder),37131007,SNOMEDCT
Diagnosis Problem,Phenylketonuria (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.2141,ICD10CM,2.16.840.1.113883.6.90,Published,Phenylketonuria (disorder),190687004,SNOMEDCT
Diagnosis Problem,Phenylketonuria (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.2140,SNOMEDCT,2.16.840.1.113883.6.96,Published,Phenylketonuria (disorder),190687004,SNOMEDCT
Diagnosis Problem,Plague (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.193,ICD10CM,2.16.840.1.113883.6.90,Published,Plague (disorder),58750007,SNOMEDCT
Diagnosis Problem,Plague (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.192,SNOMEDCT,2.16.840.1.113883.6.96,Published,Plague (disorder),58750007,SNOMEDCT
Diagnosis Problem,Pneumoconiosis (Unspecified) (SNOMED),2.16.840.1.113762.1.4.1146.823,SNOMEDCT,2.16.840.1.113883.6.96,Published,Pneumoconiosis caused by silica (disorder),805002,SNOMEDCT
Diagnosis Problem,Pneumoconiosis (Unspecified) (ICD10CM),2.16.840.1.113762.1.4.1146.822,ICD10CM,2.16.840.1.113883.6.90,Published,Pneumoconiosis caused by silica (disorder),805002,SNOMEDCT
Diagnosis Problem,Silicosis (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.366,ICD10CM,2.16.840.1.113883.6.90,Published,Pneumoconiosis caused by silica (disorder),805002,SNOMEDCT
Diagnosis Problem,Silicosis (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.365,SNOMEDCT,2.16.840.1.113883.6.96,Published,Pneumoconiosis caused by silica (disorder),805002,SNOMEDCT
Diagnosis Problem,Powassan Virus Disease (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1347,ICD10CM,2.16.840.1.113883.6.90,Published,Powassan encephalitis virus infection (disorder),416707008,SNOMEDCT
Diagnosis Problem,Powassan Virus Disease (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1166,SNOMEDCT,2.16.840.1.113883.6.96,Published,Powassan encephalitis virus infection (disorder),416707008,SNOMEDCT
Diagnosis Problem,Naegleria fowleri PAM (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1283,SNOMEDCT,2.16.840.1.113883.6.96,Published,Primary amebic encephalitis caused by Naegleria fowleri (disorder)  ,428175000,SNOMEDCT
Diagnosis Problem,Naegleria fowleri PAM (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1284,ICD10CM,2.16.840.1.113883.6.90,Published,Primary amebic encephalitis caused by Naegleria fowleri (disorder)  ,428175000,SNOMEDCT
Diagnosis Problem,Variant Creutzfeldt Jakob Disease (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1337,SNOMEDCT,2.16.840.1.113883.6.96,Published,Prion disease (disorder),20484008,SNOMEDCT
Diagnosis Problem,Creutzfeldt Jakob Disease (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1338,ICD10CM,2.16.840.1.113883.6.90,Published,Prion disease (disorder),20484008,SNOMEDCT
Diagnosis Problem,Variant Creutzfeldt Jakob Disease (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1339,ICD10CM,2.16.840.1.113883.6.90,Published,Prion disease (disorder),20484008,SNOMEDCT
Diagnosis Problem,Creutzfeldt Jakob Disease (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1336,SNOMEDCT,2.16.840.1.113883.6.96,Published,Prion disease (disorder),20484008,SNOMEDCT
Diagnosis Problem,Gerstmann Straussler Scheinker Syndrome (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.2135,SNOMEDCT,2.16.840.1.113883.6.96,Published,Prion disease (disorder),20484008,SNOMEDCT
Diagnosis Problem,Prion Disease (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.2138,ICD10CM,2.16.840.1.113883.6.90,Published,Prion disease (disorder),20484008,SNOMEDCT
Diagnosis Problem,Fatal Familial Insomnia (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.2134,ICD10CM,2.16.840.1.113883.6.90,Published,Prion disease (disorder),20484008,SNOMEDCT
Diagnosis Problem,Fatal Familial Insomnia (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.2133,SNOMEDCT,2.16.840.1.113883.6.96,Published,Prion disease (disorder),20484008,SNOMEDCT
Diagnosis Problem,Gerstmann Straussler Scheinker Syndrome (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.2136,ICD10CM,2.16.840.1.113883.6.90,Published,Prion disease (disorder),20484008,SNOMEDCT
Diagnosis Problem,Prion Disease (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.2137,SNOMEDCT,2.16.840.1.113883.6.96,Published,Prion disease (disorder),20484008,SNOMEDCT
Diagnosis Problem,Q Fever (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.260,ICD10CM,2.16.840.1.113883.6.90,Published,Q fever (disorder),186788009,SNOMEDCT
Diagnosis Problem,Q Fever (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.259,SNOMEDCT,2.16.840.1.113883.6.96,Published,Q fever (disorder),186788009,SNOMEDCT
Diagnosis Problem,Rabies (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.190,SNOMEDCT,2.16.840.1.113883.6.96,Published,Rabies (disorder),14168008,SNOMEDCT
Diagnosis Problem,Rabies (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.198,ICD10CM,2.16.840.1.113883.6.90,Published,Rabies (disorder),14168008,SNOMEDCT
Diagnosis Problem,RSV (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1309,SNOMEDCT,2.16.840.1.113883.6.96,Published,Respiratory syncytial virus infection (disorder),55735004,SNOMEDCT
Diagnosis Problem,RSV (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1310,ICD10CM,2.16.840.1.113883.6.90,Published,Respiratory syncytial virus infection (disorder),55735004,SNOMEDCT
Diagnosis Problem,Reye’s Syndrome (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1683,SNOMEDCT,2.16.840.1.113883.6.96,Published,Reye's Syndrome (disorder),74351001,SNOMEDCT
Diagnosis Problem,Reye’s Syndrome (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1684,ICD10CM,2.16.840.1.113883.6.90,Published,Reye's Syndrome (disorder),74351001,SNOMEDCT
Diagnosis Problem,Rheumatic Fever (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1825,ICD10CM,2.16.840.1.113883.6.90,Published,Rheumatic fever (disorder),58718002,SNOMEDCT
Diagnosis Problem,Rheumatic Fever (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1826,SNOMEDCT,2.16.840.1.113883.6.96,Published,Rheumatic fever (disorder),58718002,SNOMEDCT
Diagnosis Problem,Ricin Poisoning (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1342,SNOMEDCT,2.16.840.1.113883.6.96,Published,Ricin poisoning (disorder) ,409617000,SNOMEDCT
Diagnosis Problem,Rubella (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.106,SNOMEDCT,2.16.840.1.113883.6.96,Published,Rubella (disorder),36653000,SNOMEDCT
Diagnosis Problem,Rubella (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.105,ICD10CM,2.16.840.1.113883.6.90,Published,Rubella (disorder),36653000,SNOMEDCT
Diagnosis Problem,St. Louis Encephalitis Virus Infection (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.179,SNOMEDCT,2.16.840.1.113883.6.96,Published,Saint Louis encephalitis virus infection (disorder),417192005,SNOMEDCT
Diagnosis Problem,St. Louis Encephalitis Virus Infection (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.178,ICD10CM,2.16.840.1.113883.6.90,Published,Saint Louis encephalitis virus infection (disorder),417192005,SNOMEDCT
Diagnosis Problem,Salmonellosis (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.48,SNOMEDCT,2.16.840.1.113883.6.96,Published,Salmonella infection (disorder),302231008,SNOMEDCT
Diagnosis Problem,Salmonellosis (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.47,ICD10CM,2.16.840.1.113883.6.90,Published,Salmonella infection (disorder),302231008,SNOMEDCT
Diagnosis Problem,Fish Poisoning (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1379,SNOMEDCT,2.16.840.1.113883.6.96,Published,Seafood causing toxic effect (disorder),269275003,SNOMEDCT
Diagnosis Problem,Shellfish Poisoning (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1380,SNOMEDCT,2.16.840.1.113883.6.96,Published,Seafood causing toxic effect (disorder),269275003,SNOMEDCT
Diagnosis Problem,Fish Poisoning (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1381,ICD10CM,2.16.840.1.113883.6.90,Published,Seafood causing toxic effect (disorder),269275003,SNOMEDCT
Diagnosis Problem,Shellfish Poisoning (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1382,ICD10CM,2.16.840.1.113883.6.90,Published,Seafood causing toxic effect (disorder),269275003,SNOMEDCT
Diagnosis Problem,SARS (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.458,ICD10CM,2.16.840.1.113883.6.90,Published,Severe acute respiratory syndrome (disorder),398447004,SNOMEDCT
Diagnosis Problem,SARS (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.853,SNOMEDCT,2.16.840.1.113883.6.96,Published,Severe acute respiratory syndrome (disorder),398447004,SNOMEDCT
Diagnosis Problem,Shigellosis (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.98,SNOMEDCT,2.16.840.1.113883.6.96,Published,Shigellosis (disorder),36188001,SNOMEDCT
Diagnosis Problem,Shigellosis (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.99,ICD10CM,2.16.840.1.113883.6.90,Published,Shigellosis (disorder),36188001,SNOMEDCT
Diagnosis Problem,Smallpox (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.150,ICD10CM,2.16.840.1.113883.6.90,Published,Smallpox (disorder),67924001,SNOMEDCT
Diagnosis Problem,Smallpox (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.151,SNOMEDCT,2.16.840.1.113883.6.96,Published,Smallpox (disorder),67924001,SNOMEDCT
Diagnosis Problem,Snowshoe hare Virus Diseases (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1950,SNOMEDCT,2.16.840.1.113883.6.96,Published,Snowshoe hare virus encephalitis (disorder),404236003,SNOMEDCT
Diagnosis Problem,Spina Bifida (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.2123,ICD10CM,2.16.840.1.113883.6.90,Published,Spina bifida (disorder),67531005,SNOMEDCT
Diagnosis Problem,Fetal Spina Bifida (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.2121,SNOMEDCT,2.16.840.1.113883.6.96,Published,Spina bifida (disorder),67531005,SNOMEDCT
Diagnosis Problem,Spina Bifida (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.2122,SNOMEDCT,2.16.840.1.113883.6.96,Published,Spina bifida (disorder),67531005,SNOMEDCT
Diagnosis Problem,Spotted Fever Rickettsiosis (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.248,SNOMEDCT,2.16.840.1.113883.6.96,Published,Spotted fever group rickettsial disease (disorder),186771002,SNOMEDCT
Diagnosis Problem,Spotted Fever Rickettsiosis (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.249,ICD10CM,2.16.840.1.113883.6.90,Published,Spotted fever group rickettsial disease (disorder),186771002,SNOMEDCT
Diagnosis Problem,Staphylococcal Poisoning [Food] (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1751,ICD10CM,2.16.840.1.113883.6.90,Published,Staphylococcus aureus enterotoxin B (substance) ,419488004,SNOMEDCT
Diagnosis Problem,Staphylococcal Poisoning [Food] (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1750,SNOMEDCT,2.16.840.1.113883.6.96,Published,Staphylococcus aureus enterotoxin B (substance) ,419488004,SNOMEDCT
Diagnosis Problem,Streptococcal Toxic Shock Syndrome (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.984,SNOMEDCT,2.16.840.1.113883.6.96,Published,Streptococcal toxic shock syndrome (disorder),240451000,SNOMEDCT
Diagnosis Problem,Suicide (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1697,SNOMEDCT,2.16.840.1.113883.6.96,Published,Suicide (event),44301001,SNOMEDCT
Diagnosis Problem,Surgical Site Infection (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1878,SNOMEDCT,2.16.840.1.113883.6.96,Published,Surgical site infection (disorder),433202001,SNOMEDCT
Diagnosis Problem,Surgical Site Infection (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1879,ICD10CM,2.16.840.1.113883.6.90,Published,Surgical site infection (disorder),433202001,SNOMEDCT
Diagnosis Problem,Syphilis (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.395,SNOMEDCT,2.16.840.1.113883.6.96,Published,Syphilis (disorder),76272004,SNOMEDCT
Diagnosis Problem,Syphilis (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.396,ICD10CM,2.16.840.1.113883.6.90,Published,Syphilis (disorder),76272004,SNOMEDCT
Diagnosis Problem,Tetanus (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.112,SNOMEDCT,2.16.840.1.113883.6.96,Published,Tetanus (disorder),76902006,SNOMEDCT
Diagnosis Problem,Tetanus (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.113,ICD10CM,2.16.840.1.113883.6.90,Published,Tetanus (disorder),76902006,SNOMEDCT
Diagnosis Problem,Tick Paralysis (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.2023,SNOMEDCT,2.16.840.1.113883.6.96,Published,Tick paralysis (disorder),74225001,SNOMEDCT
Diagnosis Problem,Tickborne Relapsing Fever (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.877,ICD10CM,2.16.840.1.113883.6.90,Published,Tick-borne relapsing fever (disorder),10301003,SNOMEDCT
Diagnosis Problem,Tickborne Relapsing Fever (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.940,SNOMEDCT,2.16.840.1.113883.6.96,Published,Tick-borne relapsing fever (disorder),10301003,SNOMEDCT
Diagnosis Problem,Arsenic Exposure and Toxicity (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1508,ICD10CM,2.16.840.1.113883.6.90,Published,Toxic effect of arsenic and its compounds (disorder),767146004,SNOMEDCT
Diagnosis Problem,Arsenic Exposure and Toxicity (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1507,SNOMEDCT,2.16.840.1.113883.6.96,Published,Toxic effect of arsenic and its compounds (disorder),767146004,SNOMEDCT
Diagnosis Problem,Carbon Monoxide Poisoning (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.288,SNOMEDCT,2.16.840.1.113883.6.96,Published,Toxic effect of carbon monoxide (disorder),17383000,SNOMEDCT
Diagnosis Problem,Carbon Monoxide Poisoning (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.289,ICD10CM,2.16.840.1.113883.6.90,Published,Toxic effect of carbon monoxide (disorder),17383000,SNOMEDCT
Diagnosis Problem,Carbon Monoxide Poisoning (Carbon Monoxide Exposure) (SNOMED),2.16.840.1.113762.1.4.1146.819,SNOMEDCT,2.16.840.1.113883.6.96,Published,Toxic effect of carbon monoxide (disorder),17383000,SNOMEDCT
Diagnosis Problem,Mercury Exposure and Toxicity (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1514,SNOMEDCT,2.16.840.1.113883.6.96,Published,Toxic effect of mercury and its compounds (disorder),767299002,SNOMEDCT
Diagnosis Problem,Mercury Exposure and Toxicity (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1525,ICD10CM,2.16.840.1.113883.6.90,Published,Toxic effect of mercury and its compounds (disorder),767299002,SNOMEDCT
Diagnosis Problem,Chemical Pneumonitis (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1748,SNOMEDCT,2.16.840.1.113883.6.96,Published,Toxic pneumonitis (disorder),233733000,SNOMEDCT
Diagnosis Problem,Chemical Pneumonitis (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1749,ICD10CM,2.16.840.1.113883.6.90,Published,Toxic pneumonitis (disorder),233733000,SNOMEDCT
Diagnosis Problem,Toxic Shock Syndrome (TSS) (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.507,ICD10CM,2.16.840.1.113883.6.90,Published,Toxic shock syndrome (disorder),18504008,SNOMEDCT
Diagnosis Problem,Toxic Shock Syndrome (TSS) (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.505,SNOMEDCT,2.16.840.1.113883.6.96,Published,Toxic shock syndrome (disorder),18504008,SNOMEDCT
Diagnosis Problem,Toxoplasmosis (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1893,ICD10CM,2.16.840.1.113883.6.90,Published,Toxoplasmosis (disorder) ,187192000,SNOMEDCT
Diagnosis Problem,Toxoplasmosis (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1892,SNOMEDCT,2.16.840.1.113883.6.96,Published,Toxoplasmosis (disorder) ,187192000,SNOMEDCT
Diagnosis Problem,Toxoplasma encephalitis (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1891,SNOMEDCT,2.16.840.1.113883.6.96,Published,Toxoplasmosis (disorder) ,187192000,SNOMEDCT
Diagnosis Problem,Toxoplasma encephalitis (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1894,ICD10CM,2.16.840.1.113883.6.90,Published,Toxoplasmosis (disorder) ,187192000,SNOMEDCT
Diagnosis Problem,Trivittatus Virus Diseases (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1951,SNOMEDCT,2.16.840.1.113883.6.96,Published,Trivittatus fever (disorder),240507007,SNOMEDCT
Diagnosis Problem,Tuberculosis (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.451,ICD10CM,2.16.840.1.113883.6.90,Published,Tuberculosis (disorder),56717001,SNOMEDCT
Diagnosis Problem,Tuberculosis (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.422,SNOMEDCT,2.16.840.1.113883.6.96,Published,Tuberculosis (disorder),56717001,SNOMEDCT
Diagnosis Problem,Tularemia (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.251,SNOMEDCT,2.16.840.1.113883.6.96,Published,Tularemia (disorder),19265001,SNOMEDCT
Diagnosis Problem,Tularemia (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.252,ICD10CM,2.16.840.1.113883.6.90,Published,Tularemia (disorder),19265001,SNOMEDCT
Diagnosis Problem,S. Typhi Infection (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1011,ICD10CM,2.16.840.1.113883.6.90,Published,Typhoid fever (disorder),4834000,SNOMEDCT
Diagnosis Problem,S. Typhi Infection (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1012,SNOMEDCT,2.16.840.1.113883.6.96,Published,Typhoid fever (disorder),4834000,SNOMEDCT
Diagnosis Problem,Typhus Fever (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1640,ICD10CM,2.16.840.1.113883.6.90,Published,Typhus group rickettsial disease (disorder),240613006,SNOMEDCT
Diagnosis Problem,Typhus Fever (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1637,SNOMEDCT,2.16.840.1.113883.6.96,Published,Typhus group rickettsial disease (disorder),240613006,SNOMEDCT
Diagnosis Problem,CAUTI (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1862,SNOMEDCT,2.16.840.1.113883.6.96,Published,Urinary tract infection associated with catheter (disorder),700372006,SNOMEDCT
Diagnosis Problem,CAUTI (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1863,ICD10CM,2.16.840.1.113883.6.90,Published,Urinary tract infection associated with catheter (disorder),700372006,SNOMEDCT
Diagnosis Problem,Varicella (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.146,ICD10CM,2.16.840.1.113883.6.90,Published,Varicella (disorder),38907003,SNOMEDCT
Diagnosis Problem,Varicella (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.145,SNOMEDCT,2.16.840.1.113883.6.96,Published,Varicella (disorder),38907003,SNOMEDCT
Diagnosis Problem,Vesicular stomatitis (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1914,SNOMEDCT,2.16.840.1.113883.6.96,Published,Vesicular stomatitis (disorder),36921006,SNOMEDCT
Diagnosis Problem,Viral Hemorrhagic Fever (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.264,SNOMEDCT,2.16.840.1.113883.6.96,Published,Viral hemorrhagic fever (disorder),240523007,SNOMEDCT
Diagnosis Problem,Viral Hemorrhagic Fever (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.265,ICD10CM,2.16.840.1.113883.6.90,Published,Viral hemorrhagic fever (disorder),240523007,SNOMEDCT
Diagnosis Problem,Acute Hepatitis B Virus Infection (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.129,SNOMEDCT,2.16.840.1.113883.6.96,Published,Viral hepatitis type B (disorder),66071002,SNOMEDCT
Diagnosis Problem,Unspecified Hepatitis B Virus Infection (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.734,SNOMEDCT,2.16.840.1.113883.6.96,Published,Viral hepatitis type B (disorder),66071002,SNOMEDCT
Diagnosis Problem,Chronic Hepatitis B Virus Infection (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.135,SNOMEDCT,2.16.840.1.113883.6.96,Published,Viral hepatitis type B (disorder),66071002,SNOMEDCT
Diagnosis Problem,Chronic Hepatitis B Virus Infection (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.141,ICD10CM,2.16.840.1.113883.6.90,Published,Viral hepatitis type B (disorder),66071002,SNOMEDCT
Diagnosis Problem,Acute Hepatitis B Virus Infection (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.131,ICD10CM,2.16.840.1.113883.6.90,Published,Viral hepatitis type B (disorder),66071002,SNOMEDCT
Diagnosis Problem,Unspecified Hepatitis B Virus Infection (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.701,ICD10CM,2.16.840.1.113883.6.90,Published,Viral hepatitis type B (disorder),66071002,SNOMEDCT
Diagnosis Problem,Hepatitis C Virus Infection (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.153,ICD10CM,2.16.840.1.113883.6.90,Published,Viral hepatitis type C (disorder),50711007,SNOMEDCT
Diagnosis Problem,Hepatitis C Virus Infection (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.154,SNOMEDCT,2.16.840.1.113883.6.96,Published,Viral hepatitis type C (disorder),50711007,SNOMEDCT
Diagnosis Problem,Hepatitis D Virus Infection (Disorders) (ICD10CM),2.16.840.1.113762.1.4.1146.1969,ICD10CM,2.16.840.1.113883.6.90,Published,Viral hepatitis type D (disorder),707341005,SNOMEDCT
Diagnosis Problem,Hepatitis D Virus Infection (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1968,SNOMEDCT,2.16.840.1.113883.6.96,Published,Viral hepatitis type D (disorder),707341005,SNOMEDCT
